Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,Valence electron count,Van der Waals Atomic Radius (pm),Empirical Atomic Radius (pm),Covalent Atomic Radius (pm),Elemental density (grams per cubic centimeter),Target
0.0,0.05,0.0,0.0,0.0,0.0,0.12,0.0,0.35,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,187.54,138.25,132.65,7.5752999999999995,280.0
0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.35,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,186.89000000000001,137.5,131.75000000000003,7.345299999999999,320.0
0.0,0.0,0.0,0.0,0.0,0.241,0.241,0.0,0.241,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.241,185.382,137.77,131.10500000000002,8.271035999999999,489.0
0.0,0.222,0.0,0.0,0.0,0.222,0.0,0.222,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.884000000000001,175.713,133.755,127.206,7.286706,929.0
0.0,0.208,0.0,0.0,0.0,0.208,0.0,0.208,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.702,174.901,133.825,126.996,7.38864,1021.0
0.0,0.182,0.0,0.0,0.0,0.182,0.0,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.368,173.719,134.22500000000002,126.854,7.59577,680.0
0.0,0.167,0.0,0.0,0.0,0.167,0.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.173,172.849,134.3,126.629,7.704985000000001,544.0
0.0,0.143,0.0,0.0,0.0,0.143,0.0,0.143,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8609999999999993,171.457,134.42,126.26899999999999,7.879729,268.0
0.0,0.111,0.0,0.0,0.0,0.0,0.222,0.0,0.222,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.439,185.37,137.08499999999998,131.979,7.234092,1091.0
0.0,0.13,0.0,0.0,0.0,0.0,0.217,0.0,0.217,0.0,0.0,0.0,0.0,0.217,0.0,0.0,0.0,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.380999999999999,185.151,136.68499999999997,131.608,7.129212,1130.0
0.0,0.149,0.0,0.0,0.0,0.0,0.213,0.0,0.213,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.346,185.67499999999998,136.84,131.771,7.055567999999999,1170.0
0.0,0.167,0.0,0.0,0.0,0.0,0.208,0.0,0.208,0.0,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.285,185.272,136.315,131.279,6.947988,1200.0
0.0,0.0,0.0,0.0,0.0,0.238,0.238,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2379999999999995,185.676,137.85999999999999,131.39,8.295048,400.0
0.0,0.0,0.0,0.0,0.0,0.192,0.192,0.0,0.192,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.192,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.986,187.966,137.8,132.002,8.878232,650.0
0.0,0.0,0.0,0.0,0.0,0.185,0.185,0.0,0.185,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.185,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.992999999999999,188.47799999999998,138.01,132.386,8.82746,650.0
0.0,0.0,0.0,0.0,0.0,0.179,0.179,0.0,0.179,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.179,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0139999999999985,189.33899999999997,138.49,133.013,8.799584,650.0
0.0,0.0,0.0,0.0,0.0,0.172,0.172,0.0,0.172,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.172,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.986,188.86599999999999,138.0,132.702,8.712311999999999,650.0
0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,5.239999999999999,181.946,138.16,133.16000000000003,7.747032000000001,2297.94
0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,5.212,182.45499999999998,138.485,134.245,7.662108,2364.63
0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,5.175999999999999,182.58999999999997,138.52999999999997,135.01,7.568184,2475.41
0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,5.148,182.897,138.70999999999998,135.85,7.489195999999999,2380.79
0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.0,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,5.1160000000000005,183.017,138.75,136.53000000000003,7.405708000000001,1923.15
0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,180.80000000000004,136.0,132.6,6.791399999999999,1010.0
0.0,0.198,0.0,0.0,0.0,0.0,0.198,0.198,0.198,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,5.010000000000001,181.09199999999998,135.99,132.894,6.916486000000001,1120.0
0.0,0.196,0.0,0.0,0.0,0.0,0.196,0.196,0.196,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,5.02,181.38400000000001,135.98,133.188,7.041572,1250.0
0.0,0.182,0.0,0.0,0.0,0.0,0.182,0.182,0.182,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,5.096,183.63799999999998,136.04500000000002,135.408,7.9364740000000005,1510.0
0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001,191.571,141.115,148.23800000000003,8.603189,1498.0
0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.087,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.653,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005,195.114,142.10000000000002,151.81000000000003,8.604583,1635.0
0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.064,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.744,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,198.104,142.76,154.91200000000003,8.589136,1703.0
0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.789,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005000000000001,199.84,143.29,156.63800000000003,8.594417000000002,1415.0
0.0,0.075,0.0,0.0,0.0,0.0,0.06,0.0,0.404,0.0,0.0,0.0,0.0,0.348,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.479000000000001,190.491,138.31,133.127,7.3600520000000005,159.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.333,3.33,194.805,149.85000000000002,169.83,8.09856,773.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,3.25,199.0,152.5,170.0,6.827500000000001,1001.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,3.25,201.0,157.5,175.0,7.1975,554.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,3.2,203.00000000000003,158.0,174.0,6.356000000000001,793.0
0.0,0.18,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,181.18,134.2,126.36000000000001,7.49824,1129.4
0.0,0.18,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.319999999999999,181.64000000000001,134.3,126.66,7.51112,1159.7
0.0,0.18,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.359999999999999,182.10000000000002,134.4,126.96000000000001,7.524000000000001,1250.8
0.0,0.18,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,182.56,134.5,127.26000000000002,7.53688,1198.3
0.0,0.0,0.0,0.0,0.0,0.198,0.198,0.198,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,5.188000000000001,175.27599999999998,136.71,130.51800000000003,8.310342,303.0
0.0,0.0,0.0,0.0,0.0,0.197,0.197,0.197,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,5.207000000000001,176.00900000000001,137.24,131.24200000000002,8.322613,307.0
0.0,0.0,0.0,0.0,0.0,0.195,0.195,0.195,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,5.2,175.864,137.085,131.313,8.293155,330.0
0.0,0.0,0.0,0.0,0.0,0.193,0.193,0.193,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,5.202999999999999,176.077,137.20000000000002,131.69,8.275697000000001,616.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,4.0,199.25,146.25,167.25,8.997499999999999,1144.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.125,4.375,201.875,145.0,165.875,9.25375,822.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,4.4,206.20000000000002,149.0,167.60000000000002,10.998000000000001,1524.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,4.8,206.4,146.0,164.6,10.594,1369.0
0.0,0.077,0.0,0.0,0.0,0.288,0.192,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,6.127,185.142,136.305,130.725,7.616292,2012.0
0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,3.5,191.0,141.25,155.0,5.5725,1509.0
0.0,0.211,0.0,0.0,0.0,0.0,0.211,0.0,0.211,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,4.851,185.886,136.58499999999998,133.52599999999998,6.929696,2161.7
0.0,0.204,0.0,0.0,0.0,0.0,0.204,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.0,0.0,0.0,0.0,4.816000000000001,185.572,136.43,134.09199999999998,6.843144,2185.1
0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.800000000000001,185.60000000000002,136.5,134.6,6.797199999999999,2228.7
0.0,0.196,0.0,0.0,0.0,0.0,0.196,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,4.784000000000001,185.62800000000001,136.57,135.108,6.7512560000000015,1314.5
0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,4.752,185.296,136.395,135.55,6.67334,618.8
